id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
6FNoE42fGHj6TTt4qsLP4I,Mantra,Treason,0.475,0.84,4,-7.227,1,0.0349,6.809999999999999e-05,0.828,0.583,0.3229999999999999,144.939,4.0
6XPW5zEHtka03bozBLVjX3,313 Dumpsta Railin',Phon.o,0.8390000000000001,0.785,11,-9.075,0,0.0878,0.00195,0.556,0.5479999999999999,0.742,130.016,4.0
2x9wjlVFgS0PTlSInsLTJf,To Hell With Love,Ted Hawkins,0.735,0.141,0,-16.755,1,0.0388,0.585,0.00309,0.146,0.3229999999999999,96.635,4.0
2JlIqBIIZHnxY4qADTBL1N,First Kiss,Alexander Rybak,0.65,0.525,0,-5.4860000000000015,0,0.032,0.805,0.0,0.335,0.708,105.939,3.0
6tJYBtXqodm7NYSfb0keSL,One,Embellish,0.5429999999999999,0.489,9,-8.07,1,0.0279999999999999,0.0679,9.08e-05,0.267,0.519,107.821,4.0
4uKOe1l67szjggFChVIcRi,Daddy's Dark Eyes,Tom House,0.256,0.312,2,-10.954,1,0.0288,0.78,0.00132,0.108,0.55,177.899,3.0
7ixHtrZg6iEF61Gl30CnIM,Sans détour,Richard Séguin,0.435,0.111,2,-14.274,1,0.0447,0.945,0.000731,0.106,0.183,133.901,4.0
1ktUKQbYk6PADbSNZYTngd,Terre de Caïn,Richard Séguin,0.629,0.205,1,-16.36,0,0.0296,0.8540000000000001,7.68e-05,0.178,0.374,107.904,4.0
1hAIeO8gz4tUXamR1E5IS0,Inverness,Robert Poss,0.141,0.215,0,-22.693,1,0.0455,0.64,0.8959999999999999,0.0989,0.0328,100.005,4.0
3AssKvExvwJCMu3NzuHK3O,Never Say Goodbye,Johanna's House of Glamour,0.193,0.305,10,-17.439,0,0.0341,0.131,0.8640000000000001,0.1369999999999999,0.175,72.96600000000002,5.0
6ls8K5ZQC91cWMh18506JZ,Wyatt Earth (Live),Globus,0.347,0.851,8,-5.688,0,0.0535,0.0618,7.159999999999999e-05,0.731,0.235,152.981,4.0
6u3ZUmZigXt2AR891s7JKK,Day 0,Shitmat,0.606,0.936,1,-4.187,1,0.346,0.00747,0.7390000000000001,0.361,0.7490000000000001,174.007,4.0
6iExSJC3UY3hmgYLS6gNYy,Die Puppenfee (The Fairy Doll): No. 2,Various Artists,0.764,0.181,5,-19.492,1,0.0842,0.914,0.8059999999999999,0.1119999999999999,0.7490000000000001,132.955,4.0
0fBDknM8S8fs50ch7WTnuN,"Vingt Regards sur l'Enfant-Jésus: XIX. Je dors, mais mon coeur veille","Olivier Messiaen', 'Peter Serkin",0.551,0.00452,1,-30.467,1,0.0794,0.987,0.825,0.0578,0.0379,129.47,4.0
3T29zh8yq4ztwOssPjyHD4,I'm a Trap,Gentlemen,0.255,0.143,2,-11.856,1,0.0328,0.296,4.53e-05,0.0569,0.0462,70.245,4.0
3JBHVni3IcH0p1IBWCQzV5,Into the Night,James Evans,0.209,0.708,5,-3.627,0,0.0387,0.0397,0.6779999999999999,0.262,0.376,99.538,1.0
7BrzUVBhMoDFLhMJqI8xT2,Charlie,Patrick Bowsher,0.613,0.695,5,-7.737,1,0.0323,0.218,0.0809,0.0835,0.295,128.841,4.0
2GpO9wl4ucgHYWEhKWImq4,"Drifting Blossoms, Floating Clouds - Beo Dat May Troi",Tran Manh Tuan,0.525,0.495,5,-6.7929999999999975,1,0.0306,0.2319999999999999,0.8290000000000001,0.3989999999999999,0.2289999999999999,120.072,4.0
6zbDUGUTKK8OYPUWfgJRxq,Ecce Virgo Concipiet,Voxfire,0.2739999999999999,0.0819,5,-21.154,0,0.055,0.996,0.088,0.142,0.0859,135.957,4.0
47ZVgBOHGbBwKtyrAGFsBX,11th Battalion The Ulster Defence Regiment-the 87th Fusiliers,"Band', 'Pipes and Drums of The Royal Irish Regiment', 'Bugles",0.135,0.541,5,-16.726,0,0.0497,0.294,4.370000000000001e-05,0.3829999999999999,0.2269999999999999,185.872,4.0
6TAV7YlOBE2SotUJPG4oaV,Christmas Eve: Procession of the Comet,Prunella Scales,0.418,0.0104,0,-26.446,1,0.236,0.912,0.0,0.38,0.0396,73.072,4.0
54L5M90J1LTblYxrlzkuwC,El Alma de Las Fiestas,El Gran Combo De Puerto Rico,0.631,0.741,0,-6.135,0,0.031,0.573,0.0,0.271,0.873,110.678,4.0
4hHt8ySxGCjqaEK3vDdiXA,Take the Day,Anthem,0.487,0.946,0,-4.5280000000000005,1,0.156,0.0308,0.000132,0.415,0.483,161.944,4.0
3y76jDfxcZK6yjgUV7LrJU,Strange,The Boogie Monsters,0.7120000000000001,0.386,6,-14.494000000000002,1,0.132,0.0449,0.0136,0.128,0.613,90.05799999999998,4.0
0jCaHUpC3OlPhBV2yxXvDT,Meet Me On The Moon,Will Downing,0.605,0.483,1,-7.326,1,0.0378,0.5579999999999999,0.0,0.0942,0.319,116.085,4.0
1Ps33PCVm48bhwqEX5bo6D,Noise,Jesse Terry,0.3929999999999999,0.3429999999999999,0,-7.695,1,0.0279999999999999,0.305,3.34e-05,0.108,0.493,98.143,4.0
26TXyV23jT2L3eyMpMgkCN,Bloodshed Blues,American Sinner,0.58,0.655,0,-8.355,1,0.0297,0.342,0.00967,0.0937,0.461,93.301,4.0
3n9SnZ3RkjzMOMmlOb46PZ,Have A Talk With God,Ida Sand,0.6709999999999999,0.6609999999999999,10,-9.823,0,0.118,0.253,0.0002529999999999,0.0789,0.772,169.146,4.0
61ZFn2cnJRH9qDeaBDMEdA,Stale House,San Saba County,0.3939999999999999,0.778,2,-7.624,1,0.0414,0.482,0.485,0.361,0.69,132.502,4.0
7C34gO8wKLRi6jLAlEcOHD,Mi Propio Estilo,Don Chezina,0.735,0.8420000000000001,11,-8.677,1,0.3,0.145,0.000246,0.0896,0.883,188.044,4.0
3zJmNQHZQ5MdI7hBaZId1b,"Tri, Tri Again",Ron Jarzombek,0.5479999999999999,0.884,9,-9.233,1,0.0571,1.86e-05,0.928,0.0624,0.894,120.063,4.0
32adarAEt8XVPXn6ZXlnrT,Grab Each Day,Dan Random,0.48,0.5820000000000001,11,-7.692,1,0.0407,0.606,0.000312,0.123,0.425,155.879,4.0
6iOWGE72n9R1D4GyAmd33V,Fear,Red Delicious,0.447,0.868,0,-7.855,0,0.047,0.0394,0.0,0.0926,0.7509999999999999,180.227,4.0
0CCYfQAsKXQMDnMyUAPBo4,Ripperland,"Canibus', 'The Goddess Psalm One",0.382,0.7290000000000001,3,-8.186,0,0.256,0.321,0.0,0.4270000000000001,0.7090000000000001,173.937,4.0
3MrPcFyDHq20kJvRYZRGJl,Trash Bag,Cadillac Sky,0.268,0.294,7,-11.085,1,0.0358,0.919,0.00377,0.0971,0.221,77.376,4.0
3vXrZwba9msF3xsqeCuyGP,Ha Ha,Mother Tongue,0.248,0.926,9,-2.174,1,0.159,0.000337,0.0002569999999999,0.1369999999999999,0.3989999999999999,149.04,4.0
6a1tFPkNxwrbLW4UiOAu2I,Same Thang Make You Laugh,Willie Clayton,0.794,0.7440000000000001,0,-4.925,1,0.053,0.525,0.0,0.0948,0.816,113.08,4.0
241DmMpK3cy3OZmXSb3MFI,House Burn Down,Big Head Todd and The Monsters,0.67,0.578,2,-11.285,1,0.0596,0.201,0.126,0.198,0.836,162.213,4.0
0hMs8WFy4Y4RqKeID65WsF,A Piece of Music,Chico Hamilton,0.161,0.0504,0,-20.873,0,0.0387,0.986,0.974,0.109,0.0387,84.154,3.0
3GsLtiTmn92UFXaScHKWmZ,"Abdelazar, Z. 570: Air","Henry Purcell', 'Tafelmusik Baroque Orchestra', 'Jeanne Lamon",0.447,0.128,6,-19.889,1,0.0562,0.948,0.125,0.115,0.537,81.238,4.0
5Mrri7KED7Xqi5G9J4IMoO,Both Sides,Young Ax,0.4529999999999999,0.991,11,-5.669,1,0.188,0.00129,0.7509999999999999,0.0579,0.0503,174.03900000000004,4.0
6Ry1dtwQpqiZ6760aWcrkB,Lament Of The White Goddess,Friedemann,0.407,0.267,2,-20.425,0,0.0408,0.941,0.951,0.6559999999999999,0.2739999999999999,87.52,3.0
4BaYsEOHANuLDOadZultQW,Cub,Solar Bears,0.423,0.138,9,-18.634,0,0.0335,0.983,0.938,0.162,0.154,90.006,3.0
6C9wRbcRsVqiCCBXnb49OY,"Leaves That Are Green - Live at Lincoln Center, New York City, NY - January 1967",Simon & Garfunkel,0.356,0.2769999999999999,5,-20.645,1,0.0564,0.893,0.0104,0.8690000000000001,0.555,101.066,4.0
7bDmab555DAr1KgpNxC2MA,Sinner Street,Tuff,0.545,0.77,1,-7.43,1,0.0302,0.000148,0.0,0.0688,0.762,127.468,4.0
7zmzfXOWNfC49M43QoTpJi,"Salyut, Ispaniya (Hail, Spain), Op. 44: attrib. I. S. Aturov: Po dolinam i po vzgor'yam (Along the valleys and over the hills) (arranged by M. Fitz-Gerald)","Kamil Barczewski', 'Camerata Silesia', 'Polish National Radio Symphony Orchestra', 'Mark Fitz-Gerald",0.283,0.113,10,-20.408,0,0.0441,0.986,0.0,0.693,0.385,168.866,3.0
2A7SncQKWosNMGgtZZFnRb,Again Animal,Pearl and the Beard,0.368,0.805,10,-6.199,1,0.0471,0.0542,0.000223,0.228,0.3,140.767,3.0
0hO6WvPNZ6uiKlwgQ6C4bu,Empty Nest,Jacob's Journey,0.584,0.397,6,-10.665,1,0.0279999999999999,0.192,0.0013599999999999,0.118,0.4429999999999999,62.01600000000001,4.0
6hVJlEceD2TovTNU5yRJmg,Into The Fire,Venom,0.408,0.8640000000000001,7,-13.041,1,0.0638,1.01e-05,0.747,0.0594,0.0873,103.989,4.0
1F395LTGcAIyxhQ2nQRCZt,Sierra,David Glaser,0.6990000000000001,0.444,2,-9.547,1,0.1369999999999999,0.637,0.0,0.068,0.55,76.098,4.0
6RxvidnE66ovu1AJHOzaes,Corazon Gitano,Oscar D'León,0.8079999999999999,0.674,2,-3.73,1,0.0378,0.413,0.0,0.157,0.745,119.977,4.0
2eGfdGMQzhqwA3b8OeenXF,Stomata Spirit,Skytree,0.595,0.778,2,-9.676,0,0.0787,0.273,0.0922,0.214,0.336,124.033,4.0
7mQHuntMWnISvIB1y19lwz,A Donde Iras,Luisito Ayala Y Su Puerto Rican Power,0.631,0.434,11,-18.22,0,0.0421,0.593,0.0,0.0812,0.882,176.063,4.0
1jN1vx7rKMbzNPKTcRehPh,Don't Call Your Mama,Hermano,0.215,0.569,6,-6.046,1,0.0405,0.00165,0.562,0.257,0.0746,145.08,4.0
7vjPzAFN3mmiATIlta3C75,Old Friend,Scooter Lee,0.562,0.374,9,-10.937,1,0.025,0.504,0.0,0.0919,0.235,99.762,3.0
5HqGv72ViKLivgBudXbGHH,If I Could Bottle This Up,Scooter Lee,0.711,0.601,3,-5.093,1,0.0279,0.544,0.0,0.115,0.593,105.961,4.0
3pbOQMgY5lxS8uiUAC75E9,Heartbreak Hotel,Scooter Lee,0.604,0.785,5,-5.106,1,0.027,0.0216,1.13e-05,0.371,0.888,146.92700000000005,3.0
4il8AKSJ7xPPK5m9iSe6BW,12 Études,"Claude Debussy', 'Pascal Rogé",0.291,0.0209,5,-29.945,1,0.0424,0.995,0.93,0.0743,0.0372,68.816,3.0
5uGtquSN4nyRl9kvnl48PN,Hard Times,Cedric Burnside Project,0.625,0.8240000000000001,7,-8.419,1,0.0386,0.0863,0.00143,0.207,0.7859999999999999,101.916,4.0
7pBtp0J4l3903KbtsuIRKl,How Much We're Alike,Amanda Abizaid,0.545,0.636,10,-6.944,0,0.0308,0.157,0.0279999999999999,0.0658,0.8220000000000001,172.014,4.0
2XSvf3xj8hc6XoOZRpDkRb,Quitate Two,Ivy Queen,0.8490000000000001,0.589,1,-5.886,1,0.3989999999999999,0.154,0.0,0.0249,0.8320000000000001,94.974,4.0
398VGZHBq0iRxvEccFPHK8,Gulf,The Intergalactic Maidenballet,0.359,0.506,1,-12.486,0,0.0477,0.177,0.0156,0.3389999999999999,0.0746,99.574,4.0
2nFREopBUiwVJWFUnnTBOt,Soul's Song,Kelly Zullo,0.431,0.186,0,-15.504,1,0.0287,0.119,2.39e-05,0.0855,0.0788,87.145,4.0
5Qhn2zU9D6TFeAy7dcRnVF,Dig Up Yer Ancestors,Drongomala,0.312,0.426,4,-11.845,0,0.143,0.407,0.0626,0.0727,0.287,74.893,4.0
73cF74YiSv3U3veeHm1aRj,Drizzle,"Todd Masten', 'Semitone Media Group",0.518,0.287,5,-19.519,1,0.0333,0.879,0.889,0.115,0.157,155.997,4.0
24FZDCm0MtSH9ZVEBVUjoM,Sweet Vision,Fishbelly Black,0.861,0.523,11,-7.064,0,0.0537,0.0057,0.8340000000000001,0.0578,0.742,105.992,4.0
3yosW6qHKO6l9HctBNwdUl,So lieb' ich Dich,Roland Kaiser,0.655,0.539,2,-8.332,1,0.0279,0.6759999999999999,0.0019399999999999,0.15,0.59,135.255,4.0
6Swg8DHvlBLLsrzq3nAj1D,Fellin Ghetto,Russ Liquid,0.633,0.595,0,-8.481,1,0.396,0.102,0.000149,0.317,0.5820000000000001,79.973,4.0
41XJ4EObgFhqJGItqKXZPu,Again,Burning Borders,0.535,0.952,0,-2.593,1,0.0913,2.63e-05,0.3879999999999999,0.157,0.34,136.819,3.0
6YNAoXlQMWEWXpHPzfO9dN,Champagne Melody,Andy Fairweather-Low,0.731,0.304,4,-9.674,0,0.0318,0.85,0.000405,0.111,0.4529999999999999,102.173,4.0
2ezDCy7gWxB0BapJyznmqr,Los Tejados,Cómplices,0.595,0.7070000000000001,7,-6.7360000000000015,1,0.0346,0.17,0.000217,0.104,0.477,79.875,4.0
0zzcnkzTx9Wfo6V1YVo72B,It's All The Same,AnAkA,0.476,0.924,11,-4.984,1,0.0943,9.33e-05,0.000413,0.0556,0.619,142.648,4.0
17ripcEfGMTQ9d6Cgv48P5,Lower Than Low,AnAkA,0.3939999999999999,0.866,3,-6.692,0,0.0462,0.00021,0.0193,0.305,0.4379999999999999,139.406,4.0
5BRSSXrqZrvw7tDzmyW50t,Dame Un Besito,"Silvestre Dangond', 'Juancho De La Espriella",0.523,0.8109999999999999,0,-5.7410000000000005,1,0.119,0.183,0.0,0.2239999999999999,0.915,176.93599999999995,4.0
1dDdv1b1vXP3A5IRMA6E70,Electric Campfire (In A Neo-Ackerman Style),The Bionaut,0.534,0.276,0,-15.554,1,0.0367,0.00395,0.436,0.072,0.0312,99.9,4.0
5HJM9qqu6o85FaCQn4wFrs,Another Man's Women,Slam Allen,0.5720000000000001,0.735,2,-4.165,0,0.0455,0.00377,0.00205,0.0579,0.799,96.402,4.0
4gSgdhEIK5amiIJYyN26Ky,(What A) Wonderful World,David Bromberg,0.6579999999999999,0.3939999999999999,9,-15.001,1,0.032,0.799,0.27,0.122,0.755,98.351,4.0
3uwdQtjcyJtKqYwlI0wCAR,Love Me Tender,"Frank Möbus', 'Der Rote Bereich",0.568,0.241,2,-17.923,0,0.244,0.679,0.00556,0.0579,0.19,80.88600000000002,4.0
6RaUNiQYIei0mw88S9jwss,Senderos,Oscar Reynolds,0.7240000000000001,0.6,4,-8.623,0,0.0422,0.81,0.0833,0.216,0.901,140.22899999999998,4.0
15ZiemLEMktfyfEgJPhmcn,Deep Temple,Sun Araw,0.205,0.72,7,-9.103,1,0.0454,0.00281,0.857,0.135,0.221,132.82299999999998,4.0
1Y4t43Cz1qLtinWJemYJCq,Cold (feat. Moneybagg Yo),"Lyrica Anderson', 'Moneybagg Yo",0.705,0.7120000000000001,9,-7.275,1,0.136,0.3979999999999999,0.0,0.107,0.718,143.89600000000004,4.0
5p50WNNj68Ve6eBpbTSiSN,Maggie's Farm,"Stephen Malkmus', 'The Million Dollar Bashers",0.561,0.866,1,-5.54,1,0.034,0.0508,0.00105,0.135,0.828,114.954,4.0
5PeLaiWLIDb2vFjWOzw7CV,Vivisection - Live,Papsmear,0.257,0.996,3,-5.981,1,0.174,3.77e-05,0.306,0.612,0.0432,119.728,4.0
6JzihSSBCkjg8N7HC5Uodk,A Little Tear,Jessica Elbert,0.552,0.396,5,-12.649,0,0.0435,0.6659999999999999,0.000111,0.0802,0.613,131.622,4.0
1KzAI3QhvES6HlFGKbk3zu,This Joy,Veronica Nunn,0.52,0.3929999999999999,1,-15.177,1,0.0427,0.762,0.00295,0.113,0.6559999999999999,109.657,3.0
1msmLnxaQdJBPTWmsUDtQm,City Lights Feat. Trubble,Json,0.547,0.855,1,-7.188,1,0.4029999999999999,0.208,0.0,0.54,0.539,158.224,4.0
5VKddbUN1mljgxMogIUdMx,Underneath,Alanis Morissette,0.563,0.74,9,-4.535,1,0.0314,0.0527,0.0,0.341,0.385,108.057,4.0
02l6ZGdSJyzUe7OJe37ujJ,Black Jack David,The Carter Family,0.664,0.506,6,-12.135,1,0.0366,0.909,0.00183,0.107,0.765,96.277,4.0
6C5caFC23KRHmJJnDXyHeg,Fly On,Starchild,0.283,0.903,9,-4.734,1,0.0715,8.4e-05,0.0072099999999999,0.105,0.303,134.134,4.0
4ZekJ8BIfA5OFTJY2Oen5n,Trio Sonata Op. 2 No. 12 In G Major: Ciaccona,"Arcangelo Corelli', 'The Brook Street Band",0.22,0.113,6,-18.346,1,0.0427,0.24,0.108,0.105,0.159,118.331,3.0
6g6D2iqZrvbnKdwmHVt1sw,Mean Ole Rootin' Ground Sloth,John Long,0.648,0.181,4,-13.196,1,0.0401,0.973,0.0127,0.254,0.436,80.923,4.0
19zP4DzghEvEK5tjhRrJ8M,Now I'm With You,Jon B.,0.631,0.482,10,-6.683,1,0.0347,0.5710000000000001,0.0,0.472,0.513,128.05100000000002,4.0
6tyFaDf8Ae9BjB0L60mceT,One Another,Hammock,0.102,0.3720000000000001,2,-15.376,1,0.0445,0.785,0.909,0.1669999999999999,0.0393,90.601,4.0
5nPYclzoWyyK7YkUHNVBzU,"Vito (Spanish Dances), Op. 54, No. 5","David Popper', 'János Starker', 'Shigeo Neriki",0.401,0.0595,2,-24.911,1,0.0412,0.994,0.818,0.1009999999999999,0.289,106.926,4.0
39Aa3GrBQPV7y4IB4l7l6R,Beer Barrel Polka - Roll Out the Barrel,The Andrews Sisters,0.7979999999999999,0.535,9,-11.554,1,0.4,0.8009999999999999,8.72e-06,0.6679999999999999,0.5,119.468,4.0
0g2deD2UnRAFpCFGwQ122V,Mini Mini,MARCONY,0.867,0.569,7,-10.233,1,0.149,0.0507,1.03e-06,0.11,0.295,103.861,4.0
3QDm4BGA48ANlIdgYvVzFI,Greensleeves,"Francis Cutting', 'Nigel North",0.3929999999999999,0.0837,10,-24.037,1,0.0496,0.959,0.802,0.11,0.183,76.921,4.0
51B2LYcx0s5l7vmKpljCkx,I Had a Bad Experience With the CIA and Now I'm Gonna Show You My Feminine Side,The Swirling Eddies,0.6990000000000001,0.711,7,-7.86,1,0.0279999999999999,0.204,0.025,0.108,0.5529999999999999,109.932,4.0
6gxPGyX9u26147FY17Inyc,Chica Yeye,La Polla Records,0.4529999999999999,0.823,0,-11.604,1,0.0936,0.561,0.0166,0.0897,0.5379999999999999,117.024,4.0
5dfocWn8ipmsVv5H8rFfpr,Facebook,Graham Elwood,0.7290000000000001,0.5820000000000001,7,-11.698,1,0.951,0.81,0.0,0.934,0.895,62.725,4.0
2gSDKP40nLcmNjRFdkFuo4,I'm Up,"Bassnectar', 'Gnar Gnar', 'Born I",0.368,0.977,1,-2.938,1,0.148,0.000548,0.0573,0.88,0.212,150.061,4.0
34TrCRFRMORO0nvfYWh34L,Are You Even Sorry?,BoxViolet,0.479,0.77,0,-5.251,1,0.0486,0.0826,2.060000000000001e-05,0.1009999999999999,0.19,120.114,4.0
1jw43nX6TwngsdLF0rZUhg,Watching You Die,Jonah33,0.574,0.928,2,-4.793,1,0.0665,0.00117,1.42e-06,0.127,0.5770000000000001,128.096,4.0
6PRt60MKCTxLPuHB6cUsXY,"Regan's Theme (From “Exorcist II: The Heretic"")",The City of Prague Philharmonic Orchestra,0.251,0.4589999999999999,2,-10.786,0,0.0332,0.84,0.959,0.106,0.0707,94.799,4.0
0CFYfIvWFQwiBfd0YbaieY,"For Children, Volume 1, Based on Hungarian Folk Tunes, Sz. 43","Béla Bartók', 'Lili Kraus",0.413,0.138,10,-15.293,1,0.0468,0.833,0.0,0.071,0.6859999999999999,84.177,4.0
03noMlmtWTTi11MWFzrGyY,Blessed Assurance,Sweetwater Revival,0.2769999999999999,0.255,3,-6.14,1,0.0299,0.848,0.0,0.317,0.327,87.156,3.0
3NoEwydC1T9zuss8egWTMs,Ten Degrees,Matthias Bublath,0.575,0.551,5,-10.388,0,0.0355,0.564,0.905,0.204,0.715,100.341,4.0
1aZB6FTa2rzoORhGiHtQRa,Pas d'choker pas d'collier,Louise Forestier,0.52,0.586,2,-6.682,1,0.0395,0.37,2.9600000000000005e-05,0.102,0.122,74.046,4.0
2q0aM59xorgvOIVjmfelR4,Joker,Carla Sciaky,0.402,0.0898,9,-13.667,0,0.0334,0.957,2.33e-06,0.148,0.312,70.86,4.0
4SQA5xTLuOldCzfLzjIO99,"Faschingsschwank aus Wien, Op. 26, IV. Intermezzo",Jacqueline Blancard,0.212,0.1989999999999999,3,-18.976,0,0.0355,0.992,0.8640000000000001,0.108,0.0758,73.105,4.0
4DSrZMMCyQ23VlcdKYpmPL,Stereo (Remix) [feat. Confidence],"The Legion', 'Confidence",0.772,0.8640000000000001,8,-3.358,1,0.257,0.258,0.0,0.02,0.64,94.058,4.0
3hY103rHzzD6y6JYqnL50T,Rockin' Around The Christmas Tree,River Jordan,0.706,0.48,8,-8.775,1,0.0529,0.8190000000000001,0.0,0.239,0.6859999999999999,137.989,4.0
653F5M2jf3SmmMGkO4CeHG,"Concerto in G Minor, RV 577 ""Per l'orchestra di Dresda"": II. Largo non molto","Antonio Vivaldi', 'Philharmonia Baroque Orchestra', 'Nicholas McGegan",0.222,0.0228,11,-28.875,0,0.0508,0.993,0.862,0.103,0.0958,59.154,3.0
7KGnmaXZpb61XSjYF73syA,Violin Concerto No. 2: Tema con Variazioni,"Alan Rawsthorne', 'Rebecca Hirsch', 'BBC Scottish Symphony Orchestra', 'Lionel Friend",0.18,0.0806,5,-24.359,1,0.0499,0.964,0.75,0.244,0.051,73.625,3.0
38OGVgIeLREjCLAmn4PCDd,"Sonata for Violin and Piano No. 5 in F Major, Op. 24 ""Spring""","Ludwig van Beethoven', 'Aaron Rosand', 'Eileen Flissler",0.342,0.138,5,-21.153,1,0.0387,0.981,0.7120000000000001,0.0691,0.291,81.227,4.0
7ig9nXCPyu7inq4nbjXyIB,Sigmund,DSM,0.652,0.937,7,-4.167,1,0.159,0.158,2.06e-06,0.1009999999999999,0.963,156.975,4.0
22SKlvPv4XeJiawcpPiEPO,Connection,Between The Waters,0.241,0.536,11,-8.09,0,0.0372,0.0431,4.89e-05,0.0805,0.0849,134.505,4.0
5kb8hqeLEXspWJZ0LrJPqE,Happy Days Are Here Again,Barbra Streisand,0.363,0.171,8,-14.248,1,0.0323,0.887,2.55e-06,0.181,0.1989999999999999,73.734,3.0
5yWZ6JKljZhoS67APJvqs3,Spring,Cecille Grey,0.552,0.207,1,-14.833,0,0.0326,0.927,0.0009289999999999,0.11,0.0804,104.668,4.0
7h2RLsUdNCTtNNBydYA8r7,Le Boite Verte,Patrick Bowsher,0.391,0.152,0,-16.504,1,0.0352,0.593,0.622,0.111,0.0378,111.708,4.0
5fRmv0biGAH4TVTL2PM6v9,Island of Trance (Happy New Year Mix),Xlarve,0.518,0.954,2,-6.9060000000000015,0,0.0579,0.0003689999999999,0.8320000000000001,0.172,0.578,140.001,4.0
0Fm5vMXxyPPSKvHm0H4hzS,Vibes on the Moon,Xlarve,0.595,0.8220000000000001,2,-8.398,0,0.0405,0.0101,0.701,0.461,0.491,127.998,4.0
3lKZH014JkJoJwATSM8d9H,Luckiest Man Alive,Dustin Perkins Band,0.6629999999999999,0.7290000000000001,9,-5.629,1,0.0324,0.435,0.0,0.105,0.588,125.904,4.0
3rdF5vFEXkRbOFirBYrwQ3,Pretty Girls Make The World Go 'Round,Jesse Dayton,0.611,0.713,0,-6.432,1,0.0328,0.345,7.66e-06,0.128,0.695,118.006,3.0
111uWtbBncpZCJI4O4BzVO,The Moon,Charles Manson,0.5329999999999999,0.3339999999999999,4,-10.278,0,0.0616,0.851,0.142,0.207,0.156,139.861,4.0
6X326JYrP5QuM93EwRyrqo,Hobo Poem,Charles Manson,0.4370000000000001,0.405,8,-13.076,0,0.109,0.3989999999999999,0.0858,0.315,0.347,75.081,4.0
00WYh3AeDILdvFWiDiNqjf,One Legged Cow's New Age Square Dance,Stian Carstensen,0.522,0.195,4,-20.553,0,0.0328,0.805,0.758,0.109,0.655,133.032,3.0
6qrjPGWPgfkz8BZikg6pyK,Night Terrors,Sockpuppet,0.63,0.648,0,-5.441,1,0.0575,0.835,0.0,0.131,0.778,80.097,4.0
53U3x3Dwui728kvkuYvwR7,Come Unto Me,William McDowell,0.481,0.7120000000000001,1,-6.162000000000001,1,0.0379,0.289,1.41e-06,0.55,0.321,79.997,4.0
5CAuLxXVYZQCcx6caL7dXd,Chop Speaks,Reef The Lost Cauze,0.0,0.691,10,-15.489,1,0.0,0.893,0.00457,0.935,0.0,0.0,0.0
5tk0yFVPTU3QzhuZfDXBhj,Ranter's Wharf,Holdstock & MacLeod,0.5539999999999999,0.191,10,-10.282,1,0.0287,0.851,1.79e-06,0.158,0.515,100.394,4.0
4ZzOq7VzX79GTAZ4uNDBNB,Lancashire Wedding Song,Holdstock & MacLeod,0.599,0.381,2,-9.385,1,0.0507,0.75,1.99e-06,0.115,0.7490000000000001,89.52799999999998,4.0
68bhPxrVOpBXNZlwOuY7WM,Ein Freund,EAV (Erste Allgemeine Verunsicherung),0.836,0.6920000000000001,0,-7.653,1,0.0409,0.8,0.0,0.14,0.794,126.028,4.0
4vS1nt0aZ6At3zdVcnGNBA,Ideal – Asmodeus X Remix,Provision,0.732,0.5479999999999999,1,-14.275,0,0.0608,0.000856,0.264,0.115,0.4,120.909,4.0
6R7rA9lkhbXcQS6hvLvuO0,Sweet William,Cordelia's Dad,0.606,0.0863,5,-17.394000000000002,1,0.0354,0.843,0.0,0.1159999999999999,0.313,84.68700000000003,4.0
206uvduO0HZR9rNhyZ0R6v,De Niña a Mujer,Julio Iglesias,0.447,0.39,5,-11.079,1,0.0309,0.528,0.0,0.429,0.3229999999999999,105.24,4.0
59kMg1d1KMe4D0afZOFpWf,Open a New Window from Mame,"Jerry Herman', 'Angela Lansbury', 'Beatrice Arthur', 'Philip J. Lang",0.5429999999999999,0.313,10,-13.245,1,0.152,0.735,0.0,0.506,0.622,115.771,4.0
3GXwFjAr4P3SoT5WKHxBxv,Fire Place,Bundle Of Hiss,0.4370000000000001,0.871,9,-7.915,1,0.0442,0.000399,0.7929999999999999,0.172,0.845,97.911,4.0
47sMdFrzKaMf3TI8fH2gM2,The Dance,Anat Fort,0.52,0.309,7,-17.867,1,0.0433,0.414,0.7829999999999999,0.29,0.401,94.797,4.0
18kn0d957VAF7ANdxiKA10,Ave Maria,Donnie Iris and the Cruisers,0.139,0.201,7,-11.527,0,0.032,0.7829999999999999,0.00118,0.105,0.0685,86.374,5.0
1mAuyTMFYLGLEiFF2PWqP2,Abrakababra,Logic?,0.426,0.516,8,-12.681,1,0.0366,0.0075099999999999,0.542,0.102,0.27,95.114,4.0
0I1Sep4q74IFQFncBEEleN,Pretty Girls,Jennifer Grassman,0.612,0.511,11,-9.296,0,0.027,0.6,0.0,0.143,0.43,99.89,4.0
3C94pp6k7tlwbUH1Pb9P73,The Last Two,"Beanie Sigel', 'Freeway', 'Young Chris",0.537,0.892,6,-5.504,1,0.45,0.0024,0.000122,0.104,0.324,86.84299999999998,4.0
